1220618	wiki:simple:michi_goto:sent000008	In November, she was selected the Japan U-20 national team for 2008 U-20 World Cup.
1220619	wiki:simple:michi_goto:sent000009	She was also a member for 2010 U-20 World Cup.
1220620	wiki:simple:michi_goto:sent000010	In September 2013, she was selected Japan national team again.
1220621	wiki:simple:michi_goto:sent000011	She played at 2014 Asian Cup and Japan won the championship.
1233596	wiki:simple:mime:sent000020	In this context, the fundamental pillars of mime: definition of gesture and universality of expression, are considered to have parallels with the requirements of worldwide digital marketplaces, where communication often goes beyond language.
1233597	wiki:simple:mime:sent000021	So, although mime is still at the base of traditional performance, the techniques and underpinning logic are nevertheless relevant to today's system(s) of exchange and the global arena of cultural production <ref name=":0" /><ref name=":1" />.
1233598	wiki:simple:mimet:sent000000	Mimet is a commune of 4,400 people (2004).
1233599	wiki:simple:mimet:sent000001	It is in the Provence-Alpes-Côte d'Azur region in the Bouches-du-Rhône department in south France.
1233600	wiki:simple:mimi_and_mi:sent000000	“Mimi" and "Mi" are Japanese words that can be found in many names related to ancient Japan.
1233602	wiki:simple:mimi_and_mi:sent000002	"Mi" can mean "divine spirit" and can be a part of names for deities.
1233603	wiki:simple:mimi_and_mi:sent000003	For example, the terms "Watatsumi" and "Ōyamatsumi" mean "sea spirit" and "mountain spirit" respectively and both use the version 霊.<ref name=":1">本居宣長『古事記伝』七之巻。</ref>  Spellings include and Mi (彌、見、美、海、看).
1233604	wiki:simple:mimi_and_mi:sent000004	In ancient Japanese historical texts like "Kojiki" and "Nihonshoki", people with "Mi" or "Mimi" in their names were often leaders in their regions.
1233605	wiki:simple:mimi_and_mi:sent000005	For instance, "" ruled in the Izumi and Settsu regions, "Kugamimi" ruled in the Tamba region, and "Masakitsumimi" ruled in the Tajima region.<ref name=":2">溝口睦子「記紀神話解釈の一つのこころみ」『文学』1973年 - 1974年。波多都美は出雲国飯石郡波多郷の首長、支自麻都美は出雲国飯石郡来島郷の首長である。</ref> and minor chiefs named Hatatsumi and Kijimatsumi are mentioned.<ref name=":2" />  More people with it in their names are, Suga no Yatsumimi, , , , who appear in the Izumo myth of the Kojiki. is also considered a regional chief.<ref>『古事記伝』による。須賀之八耳は須賀郷ないしは須佐郷、美呂浪神は美呂郷、布忍富鳥鳴海神は布師郷のミ（首長）を表す。</ref>  Some people have names historians think came from the place they ruled, plus Mi or Mimi.
1233606	wiki:simple:mimi_and_mi:sent000006	People like this include Ikatomi of , Omi Province (Ikatomi, perhaps ).
1246582	wiki:simple:mohamed_naguib:sent000004	He was the 30th Prime Minister of Egypt from September 1952 to February 1954 (monarch Fuad II Fuad II of Egypt) before starting another term until April the same year.
1246583	wiki:simple:mohamed_naguib:sent000005	He died of liver cirrhosis in August 1984.
1246584	wiki:simple:mohamed_naguib:sent000006	President Hosni Mubarak attended his funeral.
1246585	wiki:simple:mohamed_nasheed:sent000000	Mohamed Nasheed GCSK (މުހައްމަދު ނަޝީދު; born 17 May 1967) is a Maldivian politician.
1246586	wiki:simple:mohamed_nasheed:sent000001	He has been Speaker of the People's Majlis since May 2019.
1246588	wiki:simple:mohamed_ould_abdel_aziz:sent000000	Mohamed Ould Abdel Aziz ( Muḥammad Wald ‘Abd al-‘Azīz; born 20 December 1956)<ref> Biografías de Líderes Políticos es un servicio de la Fundació CIDOB .
1246589	wiki:simple:mohamed_ould_abdel_aziz:sent000001	Cidob.org (8 January 2009).
1246590	wiki:simple:mohamed_ould_abdel_aziz:sent000002	Retrieved on 2013-07-12.</ref> was the President of Mauritania from 2009 to 2019.
1246591	wiki:simple:mohamed_ould_abdel_aziz:sent000003	Ould Abdel Aziz was a member of the military junta which ousted President Ould Taya in 2005.
1246592	wiki:simple:mohamed_ould_abdel_aziz:sent000004	Following the 2008 coup, Abdel Aziz became President of the High Council of State as part of what was described as a political transition leading to a new election.<ref name="Haut">"Le Haut Conseil d'Etat rend public un nouveau communiqué" , AMI, 7 August 2008 .</ref> He resigned from that post in April 2009 in order to stand as a candidate in the July 2009 presidential election, which he won.
1259567	wiki:simple:mosbach:sent000008	Mosbach has an area of .
1259568	wiki:simple:mosbach:sent000009	The postal codes are from 74801 to 74821, the old one was 6950.
1259569	wiki:simple:mosbach:sent000010	The telephone numbers start with +49 6261, The cars have number plates with the letters MOS.
1259570	wiki:simple:mosby_missouri:sent000000	Mosby is a city in Clay County, Missouri, United States.
1259571	wiki:simple:moscavide_lisbon_metro:sent000000	Moscavide is a station on the Red Line of the Lisbon Metro.
1259573	wiki:simple:moscovium:sent000001	It has the symbol Mc and the atomic number 115.
1259574	wiki:simple:moscovium:sent000002	Moscovium does not exist in nature.
1259575	wiki:simple:moscovium:sent000003	It is made from a fusion reaction between americium and calcium.
1259576	wiki:simple:moscovium:sent000004	The element is named in honor of the Russian city of Moscow.
1259577	wiki:simple:moscovium:sent000005	Moscovium is in or near the center of the theoretical island of stability.
1272552	wiki:simple:mungyang_chaoba:sent000006	The garden was known for its beauty and contained many flowers, fruits, and a pond with very clean water.
1272553	wiki:simple:mungyang_chaoba:sent000007	He carefully maintained the garden and the pond by himself.<ref name=":Gouramani_classical_literature" /><ref name=":Sarangthem_classical_literature" />  According to the story, seven celestial daughters of the Sky God wished to bathe in pure water on Earth.
1272554	wiki:simple:mungyang_chaoba:sent000008	From heaven, they looked down and searched for water suitable for bathing and play.
1272555	wiki:simple:mungyang_chaoba:sent000009	They found only the pond in Mungyang Chaoba’s garden to be worthy.<ref name=":Gouramani_classical_literature" /><ref name=":Sarangthem_classical_literature" />  At night, especially in darkness, the seven daughters descended from the sky.
1272556	wiki:simple:mungyang_chaoba:sent000010	They bathed and played in the pond, plucked lotus and lilies, and took flowers and fruits from the garden.
1272558	wiki:simple:mungyang_chaoba:sent000012	Each time, he repaired the damage and returned home, but the same destruction appeared again the next morning.
1272559	wiki:simple:mungyang_chaoba:sent000013	This happened many times.<ref name=":Gouramani_classical_literature" /><ref name=":Sarangthem_classical_literature" />  One night, he decided to stay hidden in the garden.
1272560	wiki:simple:mungyang_chaoba:sent000014	He carried a large stick and waited through the night.<ref name=":Gouramani_classical_literature" /><ref name=":Sarangthem_classical_literature" />  During the night, Mungyang Chaoba saw seven heavenly women descend from the sky.
1272561	wiki:simple:mungyang_chaoba:sent000015	They removed their robes, placed them beside the pond, and entered the water.
1272562	wiki:simple:mungyang_chaoba:sent000016	They bathed, played, laughed, and picked plants as before.<ref name=":Gouramani_classical_literature" /><ref name=":Sarangthem_classical_literature" />  Mungyang Chaoba came forward and declared that none of them, whether human or divine, would go unpunished.
1285537	wiki:simple:names_for_india:sent000036	He continues to share India’s old wisdom, especially the Nalanda tradition of learning.<ref name="tib3">Thank you India, Central Tibetan Administration, published: Jan 2018, accessed: 19 Dec 2022.</ref>  Tianzhu (Chinese: 天竺) is an old Chinese name for India.
1285538	wiki:simple:names_for_india:sent000037	The name comes from the Sanskrit word Sindhoo, which changed into Hindoo in Persian and was later written as Tianzhu in Chinese.<ref name="cheung"></ref>  Other East Asian countries also use similar words:  In Japanese, it is called Tenjiku In Korean, it is Cheonchuk (천축) In Vietnamese, it is Thiên Trúc  Buddhists in China and nearby countries used the word Tianzhu to talk about India as a holy place, because Buddhism started there.
1285539	wiki:simple:names_for_india:sent000038	They saw India as their "heavenly center" or sacred land.<ref></ref><ref>How the Japan-India alliance could redraw the political map</ref>  Other Chinese names for India appear in history books.
1285540	wiki:simple:names_for_india:sent000039	Juāndú (身毒) is found in the Shiji by Sima Qian.
1285541	wiki:simple:names_for_india:sent000040	Tiāndǔ (天篤) is used in the Book of the Later Han (Hou Hanshu)  Another name is Yìntèjiā (印特伽), which comes from Indaka, an old form of the word Hindu used by the people of Kucha.<ref name="cheung2"></ref>  Hodû (Hebrew: הֹדּוּ) is the name for India in the Hebrew Bible and the Christian Old Testament.
1285543	wiki:simple:names_for_india:sent000042	It came into Hebrew through the Old Persian word Hindu.
1285544	wiki:simple:names_for_sets_of_chemical_elements:sent000000	There are areas on the periodic table where elements have similar properties.
1285545	wiki:simple:names_for_sets_of_chemical_elements:sent000001	Such areas include Groups, especially columns.
1285546	wiki:simple:names_for_sets_of_chemical_elements:sent000002	For example, all of the first column elements (alkali metals) are light, very soft, react with water rapidly, make hydroxides that are strong bases, and react with the halogens to make colorless ionic compounds.
1285547	wiki:simple:names_for_sets_of_chemical_elements:sent000003	The second column elements (alkaline earth metals) are a little heavier, a little harder, react with water a little less rapidly, made hydroxides that are strong bases, and react with the halogens to make colorless ionic compounds.
1298523	wiki:simple:natural_science:sent000393	One of the biggest moments was in 1687, when Isaac Newton published his famous book Principia Mathematica (The Mathematical Principles of Natural Philosophy).
1298524	wiki:simple:natural_science:sent000394	In it, he explained the laws of motion and gravity.
1298525	wiki:simple:natural_science:sent000395	These ideas became the foundation for science for more than 200 years, until the 1800s, when even deeper laws of physics were discovered.<ref name=":1" />  Experts today do not fully agree on when real science began.
1298526	wiki:simple:natural_science:sent000396	Some scholars, like Andrew Cunningham, Perry Williams, and Floris Cohen, argue that the old way of studying nature, called natural philosophy, was not true science.
1298527	wiki:simple:natural_science:sent000397	They believe real science only began during the Scientific Revolution in the 1600s and 1700s.
1298529	wiki:simple:natural_science:sent000399	Other historians, like Edward Grant, see it differently.
1298530	wiki:simple:natural_science:sent000400	He thinks the Scientific Revolution happened when people started using exact sciences, like optics (the study of light), mechanics (the study of motion and forces), and astronomy (the study of space), to answer the bigger questions that natural philosophy had been asking for centuries.
1298531	wiki:simple:natural_science:sent000401	Grant also points to Isaac Newton as a major turning point.
1298532	wiki:simple:natural_science:sent000402	Newton showed that nature follows clear mathematical rules that never change.
1298533	wiki:simple:natural_science:sent000403	For example, his laws of motion and gravity proved that the same rules that make an apple fall from a tree also control the planets moving in space.<ref name=":1" />  The Scientific Revolution in the 1600s was a time when people started studying nature in a completely new way.
1311508	wiki:simple:new_south_wales:sent000010	Before Europeans came, there were an estimated 250,000 Aboriginal people in the state.<ref></ref>  New South Wales has four main geographical areas: A coastal strip, which runs the whole length of the coast from the Queensland border to the Victorian border.
1311509	wiki:simple:new_south_wales:sent000011	In some places this is a wide plain.
1311510	wiki:simple:new_south_wales:sent000012	In other places it is just a very narrow strip of land between mountains and the sea.
1311511	wiki:simple:new_south_wales:sent000013	The regions of the coastal strip are the North Coast (which borders with Queensland), the Central Coast, the Newcastle region, the Sydney region (which is called the Cumberland Plain), the Illawarra (which is the region around the city of Wollongong) and the Shoalhaven around Nowra.
1311512	wiki:simple:new_south_wales:sent000014	The climate of this area ranges from cool temperate on the far south coast to subtropical near the Queensland border.
1311514	wiki:simple:new_south_wales:sent000016	For this reason, the temperatures are often cooled in the summer by sea breezes, and warmed in the winter by the currents along the coast.
1311515	wiki:simple:new_south_wales:sent000017	This makes the climate less hot and less cold than that of the inland regions.
1311516	wiki:simple:new_south_wales:sent000018	There is also more rain than there is farther inland where it is often very dry.
1311517	wiki:simple:new_south_wales:sent000019	For this reason, the three largest cities are all on the coast.
1311518	wiki:simple:new_south_wales:sent000020	The coast also has more intensive agriculture than the inland areas, with dairy cattle and vegetables crops, as well as sugar cane and bananas in the north.
1324494	wiki:simple:nina_timofeeva:sent000003	Timofeeva died in Moscow, Russia, aged 79.
1324495	wiki:simple:nina_turner:sent000000	Nina Turner (born December 7, 1967) is an American progressive politician.
1324496	wiki:simple:nina_turner:sent000001	Turner, a Democrat, served as a member of the Ohio State Senate from 2008 to 2014, and was elected to be the chamber’s Minority Whip in the 129th General Assembly.
1324497	wiki:simple:nina_turner:sent000002	Turner has been seen as a rising star in the Democratic Party.
1324498	wiki:simple:nina_turner:sent000003	She endorsed Bernie Sanders for the Democratic presidential nomination in 2016<ref name=clinton></ref> and became an active supporter for him.<ref></ref>   Turner is President of the Sanders-affiliated group Our Revolution in 2017, taking over from former Sanders campaign manager Jeff Weaver.<ref></ref>  After Marcia Fudge was selected as Biden's nomination for Secretary of Housing and Urban Development,<ref></ref> Turner filed paperwork to run for in the special election for Ohio's 11th congressional district.<ref></ref> She lost the election to Shontel Brown.
1324500	wiki:simple:nina_urgant:sent000000	Nina Nikolayevna Urgant (; 4 September 1929 – 3 December 2021) was a Soviet and Russian actress.
1324501	wiki:simple:nina_urgant:sent000001	She was honored with the People's Artist of the RSFSR in 1974.
1324502	wiki:simple:nina_urgant:sent000002	Urgant was born in Luga, Leningrad Oblast, RSFSR, Soviet Union.
1324503	wiki:simple:nina_urgant:sent000003	Her best known roles were in Tamer of Tigers, Belorussian Station and Bonus.
1324504	wiki:simple:nina_wang:sent000000	Nina Wang is a fictional character from the anime My-Otome.
1337479	wiki:simple:oura_health:sent000003	Harpreet Singh Rai was the CEO from 2018 to 2021, and then Michael Chapp was the temporary CEO.<ref></ref> In 2022, Tom Hale became the new CEO.
1337480	wiki:simple:oura_health:sent000004	The company's main office is in Oulu, Finland, but they also have offices in Helsinki, Finland, and San Francisco, United States.<ref></ref>  In 2015, the company got $2.3 million in seed funding, which helped them start their business.
1337481	wiki:simple:oura_health:sent000005	They first showed their ring on Kickstarter in 2016 and officially launched it at a technology event in 2017.
1337482	wiki:simple:oura_health:sent000006	In 2020, the company won two awards: 'Best Consumer Wellness Company' and one of Time magazine's "100 Best Inventions of 2020."<ref></ref> They got these awards because of their work with the NBA during the COVID-19 pandemic.<ref></ref>  In 2021, Oura Health got $100 million in Series C funding from different companies and investors.
1337483	wiki:simple:ouran_high_school_host_club:sent000000	Ouran High School Host Club is a manga created by Bisco Hatori.
1337485	wiki:simple:ouranos:sent000000	He is Gaia's husband and son, the father of the Hekatonkheires, the elder Cyclops and the first generation Titans.
1337486	wiki:simple:ouranos:sent000001	Ouranos has his genitalia cut off from him entirely by his son, Kronos, who was helped by his brothers Iapetos, Hyperion, Kreios, Koios.
1337487	wiki:simple:ouranos:sent000002	Before almost dying, Ouranos gave Kronos, a prophecy where Kronos's children would usurp him in a similar manner.
1337488	wiki:simple:ouranos:sent000003	Ouranos's ichor (the golden blood of the Greco-Roman gods and goddesses) created a lot of Greco-Roman deities when it touched a certain substance, when the ichor splashed the rocks, it created the Erinyes, who would work for Hades as punishing evil people to death when he would become the god of the Greek underworld.
1337489	wiki:simple:ouranos:sent000004	When the ichor splashed the fertile soil, it created the gentler Greco-Roman deities like nymphs and satyrs.
1350464	wiki:simple:panningen:sent000001	It is part of the municipality of Peel en Maas.
1350465	wiki:simple:panningen:sent000002	In 2021, 6,910 people lived there.
1350466	wiki:simple:pannonia:sent000000	Pannonia was a province in the Roman Empire.
1350467	wiki:simple:pannonia:sent000001	It was about today's Hungary.
1350468	wiki:simple:pannonia:sent000002	The Roman Pannonia lasted from Augustus' times until the fifth century.
1350470	wiki:simple:pannonia:sent000004	It was temporarily increased under emperor Constantine the Great up to the actual Romanian mountains.
1350471	wiki:simple:pannonia:sent000005	The border was the so called "Devil's Dike".
1350472	wiki:simple:pannonia:sent000006	When Attila attacked the area was destroyed and depopulated.
1350473	wiki:simple:pannonia:sent000007	After the fall of the western Roman Empire, in Pannonia, the latinized population developed the Pannonian Romance.
1350474	wiki:simple:pannonia:sent000008	That lasted until the tenth century.
1363449	wiki:simple:paul_bostaph:sent000010	The producer changed near the end of recording to Toby Wright – Bostaph stating "that record never had any consistency to it although a lot of fans still like it."<ref name=" PAUL BOSTAPH of Exodus, ex-Slayer "/> Bostaph left the band in 1996 to concentrate on his solo project, Truth About Seafood, and was replaced by Jon Dette; however, he returned in 1997.
1363450	wiki:simple:paul_bostaph:sent000011	His second favorite album is 2001's God Hates Us All; "The whole era that I was with the band that was the album that was the most well-rounded and mixed the best" with Diabolus in Musica.<ref name=" PAUL BOSTAPH of Exodus, ex-Slayer "/>  Bostaph left Slayer after the release of God Hates Us All, after a chronic elbow injury he had received restricted his ability to play.<ref name="Slayer: Lombardo's back!"></ref> (although he later said that he actually left because "Musically, I wanted to do something else".<ref name=departure></ref>) His third last performance with the band is recorded on the DVD War at the Warfield recorded on December 7, 2001.
1363451	wiki:simple:paul_bostaph:sent000012	Bostaph is yet to watch it as he feels "It's like breaking up with a girlfriend" and needs to move on with his life.
1363452	wiki:simple:paul_bostaph:sent000013	He remained friends with the Slayer members, and when asked if he would work with them in the future, he replied "sure".
1363453	wiki:simple:paul_bostaph:sent000014	Bostaph was temporarily replaced by original Slayer drummer Dave Lombardo, which later proved to be a permanent arrangement<ref name=" PAUL BOSTAPH of Exodus, ex-Slayer "/> until 2013, when the band announced he has replaced Lombardo for the second time.
1363455	wiki:simple:paul_bowles:sent000001	From 1947 to the end of his life, he lived in Tangier, Morrocco.
1363456	wiki:simple:paul_bowles:sent000002	Bowles started college at the University of Virginia.
1363457	wiki:simple:paul_bowles:sent000003	He soon left it and went to Paris.
1363458	wiki:simple:paul_bowles:sent000004	He met Gertude Stein and Alice B.
1363459	wiki:simple:paul_bowles:sent000005	When he returned to the United States, he started to study music with Aaron Copland.
1376435	wiki:simple:pepsi:sent000046	A new logo was introduced in 2023 and started appearing on products in the United States August 2023.
1376436	wiki:simple:pepsi_next:sent000000	Pepsi Next is a discontinued cola-flavored carbonated soft drink.
1376437	wiki:simple:pepsi_next:sent000001	It was produced by PepsiCo from 2011 to 2015, and was a variant of the Pepsi cola range.
1376438	wiki:simple:pepsi_next:sent000002	It was sweetened with high fructose corn syrup, sugar, acesulfame potassium, and sucralose.
1376439	wiki:simple:pepsi_next:sent000003	Pepsi Next was marketed toward drinkers of full-calorie Pepsi, and those who do not enjoy the taste of Diet Pepsi, Pepsi ONE, Pepsi Max, and other diet colas.
1376441	wiki:simple:pepsi_twist:sent000001	It is lemon flavored.
1376442	wiki:simple:pepsi_twist:sent000002	In the United Kingdom, Pepsi Twist is no longer sold.
1376443	wiki:simple:pepsi_twist:sent000003	A "lemon and lime" kind also was made, under the Pepsi Max brand.
1376444	wiki:simple:pepsico:sent000000	PepsiCo, Inc. is an American multinational food, snack and beverage corporation headquartered in Harrison, New York, in the hamlet of Purchase.
1376445	wiki:simple:pepsico:sent000001	PepsiCo manufactures, marketing, and distribution of grain-based snack foods, beverages, and other products.
1389420	wiki:simple:philadelphia:sent000024	The British were not happy about this and soon the American Revolutionary War began.
1389421	wiki:simple:philadelphia:sent000025	In 1776, the Americans again met in Philadelphia to sign the Declaration of Independence.
1389422	wiki:simple:philadelphia:sent000026	In 1777, George Washington lost the Battle of Germantown and Philadelphia was occupied by British troops.
1389423	wiki:simple:philadelphia:sent000027	They left in 1778.
1389424	wiki:simple:philadelphia:sent000028	After the war was won, a Constitutional Convention met in Philadelphia in 1787 to write the United States Constitution.
1389426	wiki:simple:philadelphia:sent000030	Philadelphia is in the state of Pennsylvania.
1389427	wiki:simple:philadelphia:sent000031	It is on the west bank of the Delaware River.
1389428	wiki:simple:philadelphia:sent000032	New Jersey is on the other side of the river.
1389429	wiki:simple:philadelphia:sent000033	Another large river, the Schuylkill, flows into the Delaware River at Philadelphia.
1389430	wiki:simple:philadelphia:sent000034	The city has only a few small hills.
1402405	wiki:simple:pinball:sent000007	"Vintage Pinball History: Museum Newsletter." Pacific Pinball Museum.
1402406	wiki:simple:pinball:sent000008	Pacific Pinball Museum, 2012.
1402407	wiki:simple:pinball_wizard:sent000000	"Pinball Wizard" is a 1969 song by English rock band The Who and featured on the rock opera Tommy.
1402408	wiki:simple:pinball_wizard:sent000001	It went to number 4 in the United Kingdom, number 19 in the United States, number 14 in Ireland, number 12 in the Netherlands, number 6 in Canada and South Africa and number 8 in New Zealand.
1402409	wiki:simple:pinball_wizard:sent000002	In 1975, singer Elton John covered Pinball Wizard for the 1975 Ken Russell movie Tommy.
1402411	wiki:simple:pinball_wizard:sent000004	It was not released as a commercial single in the United States and was not allowed to chart on the Billboard Hot 100 countdown.
1402412	wiki:simple:pinc:sent000000	Pincé is a commune.
1402413	wiki:simple:pinc:sent000001	It is found in the region Pays de la Loire in the Sarthe department in the west of France.
1402414	wiki:simple:pince-nez:sent000000	Pince-nez (French for nose pinchers) are eyeglasses without temple arms.
1402415	wiki:simple:pince-nez:sent000001	They were relatively common during the 19th century.
1415390	wiki:simple:poireiton_khunthok:sent000020	Because of this, the son even gains the power to return from the world of the dead.<ref name=":Manihar_Poireiton_Khunthok" />  The text sometimes uses a catechetical style, which means it includes questions and answers.
1415391	wiki:simple:poireiton_khunthok:sent000021	This helps make the prose more lively.
1415392	wiki:simple:poirino:sent000000	Poirino is a comune in the Metropolitan City of Turin in the Piedmont region in Italy.
1415393	wiki:simple:poiroux:sent000000	Poiroux is a commune.
1415394	wiki:simple:poiroux:sent000001	It is found in the region Pays de la Loire in the Vendée department in the west of France.
1415396	wiki:simple:poisieux:sent000001	It is in Centre-Val de Loire in the Cher department in central France.
1415397	wiki:simple:poisieux:sent000002	In 2020, 216 people lived there.
1415398	wiki:simple:poison:sent000000	Poisons are substances which cause death or injury when taken in by a living thing.<ref>Concise Oxford Dictionary, 9th ed, p1055.</ref><ref></ref> It may be taken in as drink or food, or absorbed through the skin.
1415399	wiki:simple:poison:sent000001	The damage is usually done by a chemical reaction.
1415400	wiki:simple:poison:sent000002	The effect of the poison varies with the amount which is absorbed (taken in or inhaled).
1428376	wiki:simple:post-truth:sent000001	In such scenarios, facts become less important in shaping public opinion compared to emotional appeals.
1428377	wiki:simple:post-truth:sent000002	The term "post-truth" refers to circumstances where objective facts are less influential in shaping public opinion than appeals to emotion and personal belief.
1428378	wiki:simple:post-truth:sent000003	This means that people may accept information that aligns with their feelings or beliefs, even if it's not factually accurate.
1428379	wiki:simple:post-truth:sent000004	The term gained prominence in 2016 during significant political events like the U.S. presidential election and the Brexit referendum in the United Kingdom.
1428380	wiki:simple:post-truth:sent000005	During these events, emotional appeals and personal beliefs often overshadowed factual information, leading to widespread discussions about the influence of emotions over facts in politics.
1428382	wiki:simple:post-truth:sent000007	Algorithms often show users content that aligns with their existing beliefs, creating "echo chambers" where opposing viewpoints are less visible.
1428383	wiki:simple:post-truth:sent000008	This environment can make it easier for misinformation to spread and harder for people to encounter diverse perspectives.
1428384	wiki:simple:post-truth:sent000009	In a post-truth environment, distinguishing between true and false information becomes challenging.
1428385	wiki:simple:post-truth:sent000010	This can lead to confusion, mistrust in institutions, and difficulty in making informed decisions.
1428386	wiki:simple:post-truth:sent000011	When emotions and personal beliefs dominate, it undermines rational debate and consensus-building in society.
1441361	wiki:simple:religious_ministry:sent000005	Nearly all churches have some form of worship music, whether from a choir, orchestra, or worship band.
1441362	wiki:simple:religious_ministry:sent000006	Many churches sponsor ministries designed to reach out others on a local and global scale, usually grouped under the heading of missions.
1441363	wiki:simple:religious_ministry:sent000007	There are many organizations which perform missions on a fully-funded and organized level, such as North American Mission Board, operated by the Southern Baptist Convention.
1441364	wiki:simple:religious_nationalism:sent000000	Religious nationalism are the relations of nationalism attached to a particular religious belief system, dogma, or an affiliation of some kind.
1441365	wiki:simple:religious_nationalism:sent000001	There are two parts of religious nationalism: Religion becoms more political. and it has a bigger influence on politics.
1441367	wiki:simple:religious_order:sent000000	A religious order is a group of people who live in some way set apart from others, in accordance with their specific religious devotion.
1441368	wiki:simple:religious_order:sent000001	Their principles are usually created from their founder's religious practice.
1441369	wiki:simple:religious_order:sent000002	The order may comprise initiates (laity) and, in some traditions, ordained clergy.
1441370	wiki:simple:religious_order:sent000003	Religious orders exist in many of the world's religions.
1441371	wiki:simple:religious_order:sent000004	Many orders operate monasteries.
1454346	wiki:simple:richard_prince:sent000001	He can be considered an appropriation artist.
1454347	wiki:simple:richard_prince:sent000002	He became famous for his paintings of jokes and nurses, and by his own photographs of other photographs, taken by other people.
1454348	wiki:simple:richard_proenneke:sent000000	Richard Louis Proenneke, born on May 4, 1916, was an American self-taught naturalist, conservationist, writer, and wildlife photographer.
1454349	wiki:simple:richard_proenneke:sent000001	From around the age of 51 until 1998, he lived alone in the Alaskan mountains, building his own log cabin near Twin Lakes.
1454350	wiki:simple:richard_proenneke:sent000002	Proenneke sourced much of his own food through hunting and fishing, documented his experiences in journals and on film, and left his cabin to the National Park Service upon his death.
1454352	wiki:simple:richard_proenneke:sent000004	Proenneke's early life included growing up with three sisters and four brothers.
1454353	wiki:simple:richard_proenneke:sent000005	Though he left high school after two years, he worked on Iowa family farms until 1939, enjoying motorcycles as a teen.
1454354	wiki:simple:richard_proenneke:sent000006	During World War II, he served in the United States Navy as a carpenter, but after contracting rheumatic fever and recovering, he was discharged in 1945.
1454355	wiki:simple:richard_proenneke:sent000007	Proenneke at his cabin at Twin Lakes in 1985 After leaving the Navy, Proenneke trained as a diesel mechanic but later followed his passion for nature, working on an Oregon sheep ranch and eventually moving to Shuyak Island, Alaska, in 1950.
1454356	wiki:simple:richard_proenneke:sent000008	He worked as a heavy equipment operator, repairman, salmon fisherman, and diesel technician throughout Alaska, earning a reputation for his skills.
1467331	wiki:simple:robert_mann:sent000000	Robert Mann (July 19, 1920 – January 1, 2018) was an American violinist, composer, and conductor.
1467332	wiki:simple:robert_mann:sent000001	He was the founding member of the Juilliard String Quartet in 1946.
1467333	wiki:simple:robert_mann:sent000002	He was as well a faculty member at the Manhattan School of Music.<ref></ref> Mann, the first violinist at Juilliard, served on the school's string quartet for over fifty years until his retirement in 1997.<ref name=speak/>  Mann played and performed on many instruments, including those made by Antonio Stradivari and John Young.
1467334	wiki:simple:robert_marchand:sent000000	Robert Marchand (26 November 1911 &ndash; 22 May 2021) was a French centenarian cyclist.
1467335	wiki:simple:robert_marchand:sent000001	He was born in Amiens, France.<ref name="Chapman"></ref>  At 35 years old, he finished seventh in the Grand Prix des Nations in 1946.
1467337	wiki:simple:robert_marchand:sent000003	In February 2012, he set a world record in one-hour track cycling in the over-100 age group at .
1467338	wiki:simple:robert_marchand:sent000004	He improved this record to in January 2014.
1467339	wiki:simple:robert_marchand:sent000005	At the time of his death, was a member of the French Communist Party and the CGT Trade Union.
1467340	wiki:simple:robert_marchand:sent000006	He was the longest serving member alive with over 90 years of membership in the Trade Union.
1467341	wiki:simple:robert_matsui:sent000000	Robert Takeo Matsui (September 17, 1941–January 1, 2005) was an American Democratic politician.
1480317	wiki:simple:ronald_j_kurth:sent000002	He was a naval aviator and Russian area studies scholar fluent in the Russian language.
1480318	wiki:simple:ronald_j_kurth:sent000003	He was Chief of Naval Operations from 1981 to 1983 and was President of the Naval War College from 1987 to 1990.
1480319	wiki:simple:ronald_j_kurth:sent000004	Kurth was born in Madison, Wisconsin.
1480320	wiki:simple:ronald_j_kurth:sent000005	He died on April 10, 2020 at the age of 88.<ref>Rear Adm.
1480321	wiki:simple:ronald_j_kurth:sent000006	Kurth, 45th President, Naval War College, Passes Away</ref>  Portrait of Ronald J.
1480323	wiki:simple:ronald_j_shurer:sent000000	Shurer II (December 7, 1978 – May 14, 2020) was a former United States Army Special Forces staff sergeant and medic.
1480324	wiki:simple:ronald_j_shurer:sent000001	He was born in Fairbanks, Alaska.
1480325	wiki:simple:ronald_j_shurer:sent000002	He was a senior medical sergeant during the Battle of Shok Valley in April 2008.
1480326	wiki:simple:ronald_j_shurer:sent000003	He and his team were attacked by an enemy force of more than 200 fighters.
1480327	wiki:simple:ronald_j_shurer:sent000004	Shurer fought for more than an hour to reach part of his unit.
1493302	wiki:simple:rumi_utsugi:sent000009	She played at four World Cups in 2007, 2011, 2015 and 2019.
1493303	wiki:simple:rumi_utsugi:sent000010	Japan won the champions in 2011 and 2nd place in 2015.
1493304	wiki:simple:rumi_utsugi:sent000011	She also won the champions at 2014 and 2018 Asian Cup.
1493305	wiki:simple:rumigny_somme:sent000000	Rumigny is a commune.
1493306	wiki:simple:rumigny_somme:sent000001	It is in Hauts-de-France in the Somme department in north France.
1493308	wiki:simple:rumiko_takahashi:sent000001	She is the richest woman in Japan and her manga is loved all over the world.
1493309	wiki:simple:rumiko_takahashi:sent000002	She joined Gekiga Sonjuku college: a manga school run by Kazuo Koike, also a manga artist.
